post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,total_likes,total_comments,total_shares,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement
105,465,2024-07-15,experiential,carousel,26574,10.18768857315125,0,2.88,60,4,7,0,11,0.1833333333333333,8.0,-0.8371686886535152,14766,16126,1.092,6.92,0.0,0.1626751124883795,0,29,1,2,0,0,1,0.0,0.0,-0.5981622156730401,29,1
106,104,2025-07-20,informational,carousel,13329,9.497697391604017,0,6.96,60,107,7,2,116,1.933333333333333,2.666666666666667,0.03095468784471468,6624,13072,1.973,7.13,0.18,-0.03884032053960074,0,107,0,0,1,0,0,0.000151,0.0,-0.3980986207717674,107,1
107,604,2025-02-07,experiential,video,115340,11.6556395671694,1,10.01,60,43,26,12,81,1.35,2.076923076923077,0.8121364653038252,50677,70494,1.391,4.99,0.207,0.8498945539560774,1,202,9,0,0,3,1,0.0,5.9e-05,0.2364307711256281,202,4
108,698,2025-04-27,informational,carousel,8509,9.048879705849558,0,3.71,60,40,6,3,49,0.8166666666666667,1.75,-0.4773497695950706,5972,13471,2.256,5.71,0.036,-0.3259713424485404,0,40,0,0,2,0,0,0.000335,0.0,-0.1583446578353431,40,2
109,795,2024-08-23,informational,image,10086,9.21890360263667,0,5.49,60,41,2,1,44,0.7333333333333333,1.5,-0.7318186676710103,3737,4855,1.299,6.08,0.029,-0.9877253505887598,0,41,10,1,0,0,0,0.0,0.0,-0.8079607275578431,41,0
110,502,2024-12-17,promotional,image,200670,12.20941704678056,1,1.09,60,26,6,0,32,0.5333333333333333,7.0,-0.7140880729315267,2520,3066,1.217,6.01,0.155,-1.355360141504452,0,1049,11,2,7,0,3,0.002778,0.0,0.8412226165699901,1049,10
111,693,2025-03-26,promotional,video,10086,9.21890360263667,0,8.46,60,30,11,3,44,0.7333333333333333,3.0,-0.3344277511154127,7330,13004,1.774,6.71,0.114,-0.1161350032580527,0,30,13,0,0,0,0,0.0,0.0,-0.8079607275578431,30,0
112,682,2024-10-22,promotional,carousel,9614,9.170975648453906,0,10.77,60,46,11,3,60,1.0,3.0,-0.2130957355810766,7414,11888,1.603,6.16,0.221,-0.2920245580837592,0,46,2,5,0,0,0,0.0,0.0,-0.8079607275578431,46,0
113,699,2024-05-24,experiential,video,74909,11.22402932250027,0,2.92,60,23,6,6,35,0.5833333333333334,1.0,-0.4756922463563907,7013,11054,1.576,6.12,0.209,-0.3560838832695252,0,43,7,6,1,0,6,0.000143,0.0,0.1908802642083953,43,7
114,175,2025-12-02,experiential,carousel,39210,10.57668709528638,1,10.92,60,133,12,2,147,2.45,4.333333333333333,0.4468737412766288,10553,20536,1.946,6.69,0.197,0.2313787336309082,0,135,8,1,3,0,0,0.000284,0.0,0.01176348601430827,135,3
115,734,2025-01-08,experiential,video,5418,8.59748202264504,0,8.63,60,49,9,0,58,0.9666666666666667,10.0,-0.4084205836877478,2227,3593,1.613,6.57,0.0,-1.148685971860303,0,49,2,0,0,1,0,0.0,0.000449,-0.390664234158509,49,1
116,745,2025-06-19,informational,video,49894,10.81765603402918,0,4.2,60,50,18,0,68,1.133333333333333,19.0,-0.007079181977339338,14501,29067,2.004,6.81,0.101,0.5269486317532501,0,50,10,0,1,1,0,6.9e-05,6.9e-05,0.01919787262756667,50,2
117,674,2024-10-27,informational,carousel,20508,9.928570332903591,0,9.29,60,31,13,4,48,0.8,2.8,-0.1958184256210988,7668,9533,1.243,6.01,0.145,-0.4646693298968187,0,31,4,1,0,1,0,0.0,0.00013,-0.390664234158509,31,1
118,421,2024-09-16,informational,image,233456,12.3607489015038,0,7.39,60,154,21,2,177,2.95,7.333333333333333,0.9998801624049571,72229,167336,2.317,4.73,0.299,1.411297827209868,1,575,5,2,6,0,4,8.3e-05,0.0,0.8298047343038302,575,10
119,134,2024-10-24,promotional,carousel,47743,10.77358773830387,1,5.21,60,147,16,5,168,2.8,2.833333333333333,0.8586156671639792,23914,47439,1.984,6.93,0.161,0.938098543083065,0,147,1,0,2,0,0,8.4e-05,0.0,-0.1583446578353431,147,2
120,391,2024-10-25,informational,video,12108,9.401621670141608,0,10.54,60,27,8,4,39,0.65,1.8,-0.4449059576933008,13718,20655,1.506,6.37,0.099,0.1966269916136522,0,27,1,1,0,0,0,0.0,0.0,-0.8079607275578431,27,0
121,736,2025-02-01,promotional,video,47696,10.77260281591785,0,1.34,60,29,22,6,57,0.95,3.285714285714286,0.2698217496725628,15928,27945,1.754,6.35,0.136,0.4130845473363476,0,69,4,2,1,3,5,6.3e-05,0.000188,0.9788156519562186,69,9
122,501,2025-01-31,experiential,carousel,75070,11.22617629056705,0,7.82,60,112,9,9,130,2.166666666666667,1.0,0.4610425967104366,8834,17473,1.978,5.13,0.26,-0.2527382894097873,0,417,2,1,7,1,1,0.000792,0.000113,1.048720598084521,417,9
123,665,2024-12-28,experiential,image,14576,9.58713161949974,0,9.26,60,20,18,4,42,0.7,3.8,-0.06047965811233685,5769,6717,1.164,7.02,0.148,-0.5191865018989595,0,20,5,0,0,0,1,0.0,0.0,-0.5981622156730401,20,1
124,33,2024-04-08,informational,image,29334,10.2865025318067,0,9.43,60,81,8,1,90,1.5,4.5,-0.1659831950088285,9568,29067,3.038,7.45,0.041,0.6278680172861983,0,81,1,0,1,0,1,0.000105,0.0,-0.1883001088869643,81,2
125,55,2024-12-28,informational,video,83366,11.33099583136435,1,7.82,60,51,13,0,64,1.066666666666667,14.0,-0.2182504591950614,14743,32402,2.198,5.38,0.239,0.2887119185354622,0,154,3,2,5,2,2,0.000339,0.000136,1.245439516715625,154,9
126,519,2024-05-03,promotional,image,32838,10.39934166037197,0,8.3,60,33,16,1,50,0.8333333333333334,8.5,-0.179971996510048,7957,13097,1.646,6.39,0.093,-0.1689687924366825,0,81,4,2,3,2,0,0.000377,0.000251,0.6731627797346862,81,5
127,756,2024-04-02,informational,video,413487,12.93238135401576,1,5.67,60,25,8,14,47,0.7833333333333333,0.6,-0.02482982715538601,53757,109041,2.028,4.98,0.223,1.149952561317282,1,12335,2,6,18,9,1,0.000335,0.000167,2.529131249782711,12335,28
128,638,2025-11-11,informational,image,31994,10.37330366420154,0,2.82,60,192,2,0,194,3.233333333333333,3.0,0.3697279656863157,14128,29036,2.055,5.04,0.167,0.1213032409415027,0,192,5,1,0,0,1,0.0,0.0,-0.5981622156730401,192,1
129,12,2025-03-17,informational,carousel,18662,9.834244649793966,0,3.08,60,113,11,7,131,2.183333333333333,1.5,0.4690791324608384,17149,39861,2.324,7.22,0.19,0.845445638340318,0,113,0,1,1,0,0,5.8e-05,0.0,-0.3980986207717674,113,1
130,528,2025-04-26,informational,image,31197,10.34807721532834,0,1.89,60,41,15,3,59,0.9833333333333333,4.0,-0.07600836788466227,7010,11993,1.711,6.07,0.154,-0.3119662762467456,0,64,2,3,1,0,4,0.000143,0.0,0.08903843823911706,64,5
131,720,2024-10-20,informational,video,28087,10.24306211482201,0,5.19,60,54,7,3,64,1.066666666666667,2.0,-0.3274333503648029,4727,7714,1.632,7.04,0.146,-0.4531709900143057,0,181,1,2,1,1,1,0.000212,0.000212,0.2289963845123698,181,3
132,555,2025-10-25,experiential,carousel,41673,10.6376087160655,0,11.04,60,69,5,0,74,1.233333333333333,6.0,-0.4317591868207221,9448,10994,1.164,5.27,0.034,-0.5162834085109358,0,69,0,0,4,1,1,0.000423,0.000106,0.7708046185026074,69,6
133,373,2025-04-10,experiential,carousel,126899,11.75114677345078,1,11.73,60,280,4,12,296,4.933333333333334,0.3846153846153846,1.646847021376259,79767,121380,1.522,6.04,0.277,1.519852900910585,1,453,7,2,1,1,6,1.3e-05,1.3e-05,0.6081767576077293,453,8
134,484,2025-07-15,experiential,video,36442,10.50347723460982,0,10.55,60,94,0,3,97,1.616666666666667,0.25,-0.3303596509930279,4232,4775,1.128,6.48,0.104,-0.8921552150484067,0,94,8,2,3,1,0,0.000709,0.000236,0.4290599794136423,94,4
135,647,2024-09-26,informational,video,2004,7.602900462204755,0,6.63,60,53,1,0,54,0.9,2.0,-0.7280948249059526,7237,12738,1.76,5.34,0.05,-0.4382957903334305,0,53,3,0,0,0,0,0.0,0.0,-0.8079607275578431,53,0
136,228,2025-12-01,promotional,image,10120,9.222268942841456,0,8.19,60,109,15,7,131,2.183333333333333,2.0,0.6137497511281488,6532,14855,2.274,6.38,0.219,-0.1003207892448812,0,109,8,1,0,0,1,0.0,0.0,-0.5981622156730401,109,1
137,623,2025-08-21,promotional,image,195248,12.18202582437162,1,3.61,60,53,18,9,80,1.333333333333333,1.9,0.4073889401670847,20133,35974,1.787,6.68,0.19,0.6793598485471456,0,753,4,3,2,0,0,9.9e-05,0.0,-0.1583446578353431,753,2
138,307,2025-09-15,informational,image,106688,11.57766396611047,0,8.77,60,44,14,8,66,1.1,1.666666666666667,0.1206117956301556,19145,29519,1.542,6.1,0.114,0.4166736628933472,0,172,2,1,1,1,1,5.2e-05,5.2e-05,0.2289963845123698,172,3
139,457,2024-05-05,experiential,video,26715,10.19298048439187,0,2.11,60,147,21,3,171,2.85,5.5,0.9903216688566558,8517,20462,2.402,6.63,0.221,0.2009496574724491,0,147,12,0,1,1,0,0.000117,0.000117,0.01919787262756667,147,2
140,160,2024-07-16,informational,image,57329,10.95656188287571,1,6.21,60,56,14,17,87,1.45,0.8333333333333334,0.6033291765126436,4064,7317,1.8,5.8,0.332,-0.7679084668007027,0,56,4,1,0,2,0,0.0,0.000492,-0.1465614338374652,56,2
141,331,2024-07-27,promotional,video,29371,10.28776307196169,0,5.68,60,26,0,1,27,0.45,0.5,-0.9330692435098976,5847,12181,2.083,4.76,0.073,-0.6390429385123639,0,26,2,0,1,0,0,0.000171,0.0,-0.3980986207717674,26,1
142,776,2024-07-16,experiential,image,6184,8.729720590267258,0,4.15,60,50,12,6,68,1.133333333333333,1.857142857142857,-0.008439036315856935,10401,22528,2.166,4.96,0.073,-0.1035928379020503,0,50,6,2,0,0,0,0.0,0.0,-0.8079607275578431,50,0
143,225,2025-09-16,promotional,video,18547,9.828063329889286,0,2.41,60,117,7,3,127,2.116666666666667,2.0,0.1503114608016454,9709,11647,1.2,6.57,0.242,-0.1804469968585633,0,117,6,0,4,1,0,0.000412,0.000103,0.5610061066178043,117,5
144,729,2024-01-24,informational,video,17331,9.760252084449375,0,6.51,60,173,22,0,195,3.25,23.0,1.100664309993764,12521,25714,2.054,6.21,0.204,0.3032224290636084,0,173,13,3,1,1,0,8e-05,8e-05,0.01919787262756667,173,2
145,504,2024-02-25,experiential,carousel,52207,10.86297186449704,0,1.18,60,193,10,2,205,3.416666666666667,3.666666666666667,0.8143669882549419,19031,55369,2.909,6.25,0.279,0.8971095534544866,0,193,4,1,5,0,0,0.000263,0.0,0.2515174489507327,193,5
146,456,2024-07-18,informational,image,13455,9.507106063161006,1,1.02,60,6,10,2,18,0.3,3.666666666666667,-0.603700943302611,6531,10720,1.641,7.6,0.072,-0.08897535074880486,0,6,2,2,1,0,1,0.000153,0.0,-0.1883001088869643,6,2
147,45,2024-05-25,experiential,image,6778,8.821437352166996,0,6.32,60,35,5,11,51,0.85,0.5,-0.2108228241035088,6158,11339,1.841,7.19,0.144,-0.133187521972795,0,35,5,2,0,2,0,0.0,0.000325,-0.1465614338374652,35,2
148,214,2024-06-18,experiential,image,57033,10.95138532665974,0,6.95,60,17,10,9,36,0.6,1.1,-0.2156153398869603,14665,24248,1.653,6.89,0.24,0.418656282511192,0,124,6,0,7,5,0,0.000477,0.000341,1.500321379920096,124,12
149,59,2025-08-05,informational,image,41409,10.63125352749169,0,0.61,60,30,13,7,50,0.8333333333333334,1.75,-0.07282888684808281,8233,9088,1.104,5.62,0.108,-0.5723084835613891,0,30,8,0,0,0,2,0.0,0.0,-0.4754379535133285,30,2
150,644,2025-02-15,experiential,video,6613,8.796792687674662,0,11.59,60,58,24,10,92,1.533333333333333,2.272727272727273,0.7513348920958771,5594,11452,2.047,5.0,0.26,-0.6223169724945462,0,58,5,1,0,0,0,0.0,0.0,-0.8079607275578431,58,0
151,616,2024-01-05,experiential,image,33834,10.42922149303524,0,10.09,60,67,17,11,95,1.583333333333333,1.5,0.5568520746178465,7765,8376,1.079,6.12,0.21,-0.5183696939868325,0,67,3,2,1,0,0,0.000129,0.0,-0.3980986207717674,67,1
152,195,2024-11-09,promotional,image,35354,10.47316681909583,0,11.27,60,3,12,0,15,0.25,13.0,-0.6259974114357932,5894,6915,1.173,7.22,0.177,-0.4589063348498215,0,86,9,2,2,1,1,0.000339,0.00017,0.4687503474487941,86,4
153,489,2024-10-24,informational,carousel,160675,11.98713897023949,0,3.66,60,48,6,8,62,1.033333333333333,0.7777777777777778,-0.1990624455880491,10658,16829,1.579,6.63,0.144,0.08357523014534662,0,247,2,0,17,1,8,0.001595,9.4e-05,1.983475560161596,247,26
154,157,2024-03-24,promotional,video,192101,12.16577655436517,1,2.04,60,302,22,4,328,5.466666666666667,4.6,2.253000738231231,171917,401167,2.333,5.75,0.274,2.356926993633971,1,1893,2,0,6,0,0,3.5e-05,0.0,0.3426676752929458,1893,6
155,610,2025-05-08,promotional,image,132726,11.79604213179908,1,4.41,60,25,1,0,26,0.4333333333333333,2.0,-0.9404258520910407,4136,6390,1.545,6.71,0.119,-0.6608992464945869,0,330,0,1,4,1,4,0.000967,0.000242,1.048143165628689,330,9
156,226,2025-05-27,promotional,image,88340,11.38894828515052,1,11.38,60,165,7,4,176,2.933333333333333,1.6,0.5578317706526243,62908,123855,1.969,4.93,0.171,1.239841633134054,1,297,0,1,7,3,1,0.000111,4.8e-05,1.466017091483855,297,11
157,412,2025-06-10,promotional,image,9656,9.175334762777368,0,3.25,60,24,10,5,39,0.65,1.833333333333333,-0.3366296360825709,5236,7104,1.357,6.9,0.126,-0.5220647740572535,0,24,2,0,0,0,0,0.0,0.0,-0.8079607275578431,24,0
158,205,2025-06-15,promotional,video,7498,8.922391597295857,0,5.84,60,48,3,1,52,0.8666666666666667,2.0,-0.6349850052370147,4764,6487,1.362,6.26,0.089,-0.7266028674882057,0,48,2,6,0,1,0,0.0,0.00021,-0.390664234158509,48,1
159,79,2024-01-01,experiential,video,32590,10.39176077183161,0,11.52,60,187,12,2,201,3.35,4.333333333333333,0.856369293705013,23033,56305,2.445,5.6,0.167,0.770913486547849,0,187,0,3,0,0,0,0.0,0.0,-0.8079607275578431,187,0
160,124,2025-11-27,informational,video,7318,8.898092345579151,0,3.04,60,29,6,5,40,0.6666666666666666,1.166666666666667,-0.4737170037789853,4264,8069,1.892,6.63,0.076,-0.5149647296782633,0,29,5,2,0,0,1,0.0,0.0,-0.5981622156730401,29,1
161,471,2025-08-17,experiential,image,22583,10.0249526898173,0,1.74,60,189,30,10,229,3.816666666666667,2.818181818181818,2.007246203109595,22579,38441,1.703,6.65,0.303,0.7305880139514678,0,189,6,0,0,0,0,0.0,0.0,-0.8079607275578431,189,0
162,218,2025-10-21,experiential,video,23463,10.06317999126972,0,8.81,60,22,18,2,42,0.7,6.333333333333333,-0.1323616826664862,13341,21371,1.602,5.97,0.207,0.1284805268483326,0,22,4,3,0,3,0,0.0,0.000225,0.02663225924082502,22,3
163,516,2024-01-12,promotional,image,63284,11.05538781156895,1,4.58,60,129,34,5,168,2.8,5.833333333333333,1.509633451166876,22245,28080,1.262,6.16,0.274,0.417877343263484,0,164,4,3,0,0,0,0.0,0.0,-0.8079607275578431,164,0
164,602,2025-11-12,experiential,video,11823,9.377802065863113,0,10.72,60,92,26,7,125,2.083333333333333,3.375,0.9660944466378761,10058,12085,1.202,6.12,0.259,-0.2476396361676224,0,92,9,1,1,0,0,9.9e-05,0.0,-0.3980986207717674,92,1
165,104,2025-08-14,informational,carousel,13329,9.497697391604017,0,6.96,60,159,7,12,178,2.966666666666667,0.6153846153846154,0.8605263708110137,6598,10681,1.619,6.7,0.173,-0.2634051594198146,0,159,8,2,0,0,1,0.0,0.0,-0.5981622156730401,159,1
166,393,2025-09-03,experiential,image,7941,8.97979449089521,0,8.59,60,67,7,0,74,1.233333333333333,8.0,-0.3594238774870668,10688,20398,1.908,5.54,0.199,-0.02623098404153611,0,67,2,0,0,0,0,0.0,0.0,-0.8079607275578431,67,0
167,631,2024-03-09,promotional,image,5473,8.607582191143917,0,6.12,60,31,4,3,38,0.6333333333333333,1.25,-0.6331008396085819,2842,4910,1.728,6.98,0.062,-0.827189692324815,0,31,8,1,1,0,0,0.000352,0.0,-0.3980986207717674,31,1
168,645,2025-06-23,informational,carousel,23255,10.0542754416582,0,10.96,60,19,10,4,33,0.55,2.2,-0.4180701541850216,5531,9120,1.649,6.72,0.035,-0.3859971939835749,0,30,9,0,1,0,1,0.000181,0.0,-0.1883001088869643,30,2
169,608,2025-12-01,informational,image,8564,9.055322649709574,0,4.98,60,27,5,1,33,0.55,3.0,-0.7067314643503836,6149,6149,1.0,5.55,0.028,-0.8789355384439435,0,27,5,0,1,0,0,0.000163,0.0,-0.3980986207717674,27,1
170,434,2025-05-10,experiential,image,60934,11.01754659019326,0,7.42,60,19,8,3,30,0.5,2.25,-0.5490962287084395,5707,10736,1.881,6.04,0.05,-0.4154039184193324,0,161,3,1,0,1,5,0.0,0.000175,0.1516570517708088,161,6
171,331,2025-02-20,informational,video,29371,10.28776307196169,0,5.68,60,104,2,0,106,1.766666666666667,3.0,-0.2975981197525326,4676,8937,1.911,6.49,0.175,-0.4643211188432924,0,104,3,1,0,0,0,0.0,0.0,-0.8079607275578431,104,0
172,143,2025-11-21,informational,video,5958,8.692490133273227,0,0.78,60,49,2,1,52,0.8666666666666667,1.5,-0.6711526599038423,6171,6714,1.088,7.28,0.094,-0.4577793661068241,0,49,3,1,1,0,0,0.000162,0.0,-0.3980986207717674,49,1
173,800,2024-11-19,informational,carousel,30631,10.32976784702488,0,8.4,60,56,1,8,65,1.083333333333333,0.2222222222222222,-0.3571509660094992,8327,14969,1.798,5.93,0.162,-0.1735851820354103,0,123,2,4,0,2,3,0.0,0.00024,0.273035589932141,123,5
174,540,2025-03-13,promotional,image,16699,9.723104116372433,1,6.92,60,41,15,5,61,1.016666666666667,2.666666666666667,0.01104015861127908,9544,17069,1.788,6.08,0.158,-0.0361931474276047,0,41,6,0,1,0,0,0.000105,0.0,-0.3980986207717674,41,1
175,278,2024-12-13,informational,image,16314,9.699778913860525,0,4.14,60,84,7,0,91,1.516666666666667,8.0,-0.2305086109818348,7683,7868,1.024,6.87,0.179,-0.4013373573041532,0,84,3,1,1,0,1,0.00013,0.0,-0.1883001088869643,84,2
176,233,2025-11-11,experiential,image,31119,10.34557384409994,0,1.22,60,45,6,3,54,0.9,1.75,-0.4394335147405906,7326,11052,1.509,6.05,0.177,-0.3662082777755526,0,51,4,2,1,0,0,0.000137,0.0,-0.3980986207717674,51,1
177,529,2024-02-25,promotional,video,38550,10.55971137899147,0,10.88,60,82,7,4,93,1.55,1.6,-0.07157805993174413,12913,25717,1.992,5.02,0.206,0.02310384398088519,0,82,5,3,4,2,0,0.00031,0.000155,0.8051089069388482,82,6
178,571,2024-12-31,promotional,image,30285,10.31840781941505,1,7.93,60,57,12,7,76,1.266666666666667,1.625,0.08816798372838577,6604,15584,2.36,6.75,0.2,0.01189735096701369,0,57,3,1,0,0,5,0.0,0.0,-0.2656394416285253,57,5
179,90,2025-05-16,promotional,video,49676,10.81327719806792,0,7.32,60,123,17,8,148,2.466666666666667,2.0,0.8509413392441108,36024,39091,1.085,6.74,0.214,0.825909340448135,0,123,0,1,1,2,2,2.8e-05,5.6e-05,0.5958234469931252,123,5
180,492,2025-08-01,experiential,image,130606,11.77994043657622,0,5.23,60,104,14,26,144,2.4,0.5555555555555556,1.359043592347388,153161,247150,1.614,5.42,0.311,1.929001040274947,1,632,2,0,1,1,3,7e-06,7e-06,0.4387948963971728,632,5
181,199,2025-03-01,promotional,image,31515,10.35821890194721,0,8.9,60,136,1,1,138,2.3,1.0,-0.05516073107361341,7544,12332,1.635,6.58,0.109,-0.1757814476182605,0,136,1,0,1,0,0,0.000133,0.0,-0.3980986207717674,136,1
182,362,2025-10-25,informational,image,137687,11.83273827212639,1,8.15,60,175,12,5,192,3.2,2.166666666666667,0.8959430717981731,51274,88437,1.725,6.79,0.284,1.414495503776867,1,226,3,0,2,0,4,3.9e-05,0.0,0.3287924011755414,226,6
183,441,2025-11-18,experiential,carousel,43655,10.68407310224491,0,3.23,60,57,3,1,61,1.016666666666667,2.0,-0.5667357464989506,4532,7549,1.666,7.97,0.142,-0.3008916283334094,0,57,1,1,0,1,0,0.0,0.000221,-0.390664234158509,57,1
184,26,2024-02-16,experiential,carousel,33221,10.4109374850622,0,10.23,60,234,6,7,247,4.116666666666666,0.875,1.167897971750637,16720,28811,1.723,5.4,0.181,0.2221481592195856,0,234,11,1,0,3,0,0.0,0.000179,0.02663225924082502,234,3
185,25,2024-10-20,informational,carousel,17251,9.755625391793744,0,10.41,60,71,4,13,88,1.466666666666667,0.3571428571428572,0.1054718317069652,15801,23036,1.458,6.38,0.122,0.2888580955201629,0,71,3,0,0,0,0,0.0,0.0,-0.8079607275578431,71,0
186,394,2024-01-18,experiential,image,185620,12.13145685214938,1,6.72,60,322,1,5,328,5.466666666666667,0.3333333333333333,1.529421002504926,48707,53498,1.098,6.56,0.281,1.034199753891312,0,1137,11,0,3,1,2,6.2e-05,2.1e-05,0.761582753458157,1137,6
187,507,2024-08-28,informational,image,16442,9.707594315712079,0,1.82,60,67,2,7,76,1.266666666666667,0.375,-0.2735085629398901,15881,24885,1.567,4.15,0.18,-0.2232533687795763,0,67,6,1,0,0,0,0.0,0.0,-0.8079607275578431,67,0
188,301,2025-01-26,promotional,image,12978,9.471010895181113,0,10.64,60,30,14,0,44,0.7333333333333333,15.0,-0.3337478239461539,6064,12125,2.0,5.84,0.131,-0.3698478068678272,0,30,4,0,1,0,0,0.000165,0.0,-0.3980986207717674,30,1
189,339,2025-10-26,experiential,video,44933,10.71292777036709,0,7.79,60,44,20,0,64,1.066666666666667,21.0,0.0349231234727318,5276,7880,1.494,6.08,0.223,-0.6249716609014965,0,72,7,0,3,0,2,0.000569,0.0,0.344286260058823,72,5
190,267,2025-09-09,experiential,image,152118,11.93241181444065,0,3.8,60,22,8,6,36,0.6,1.285714285714286,-0.3957736860518395,16016,38727,2.418,5.68,0.141,0.4952421156493652,0,1528,15,0,11,2,2,0.000687,0.000125,1.655301623501701,1528,15
191,461,2024-04-03,informational,image,212081,12.2647235561536,1,6.04,60,79,16,4,99,1.65,3.4,0.2994303378950802,17058,27779,1.629,5.61,0.253,0.2503284065080116,0,1131,1,0,7,3,3,0.00041,0.000176,1.675815603368658,1131,13
192,693,2024-03-08,informational,image,10086,9.21890360263667,0,8.46,60,46,1,0,47,0.7833333333333333,2.0,-0.7811775817022246,3494,5468,1.565,8.05,0.113,-0.5341054305831855,0,46,2,1,1,1,0,0.000286,0.000286,0.01919787262756667,46,2
193,456,2025-03-06,promotional,video,13455,9.507106063161006,1,1.02,60,48,9,6,63,1.05,1.428571428571429,-0.1548582551708197,31393,41878,1.334,4.88,0.062,0.4161678928044087,0,48,2,0,0,0,0,0.0,0.0,-0.8079607275578431,48,0
194,360,2025-01-23,promotional,image,13001,9.472781556562168,0,9.31,60,74,21,3,98,1.633333333333333,5.5,0.4367443479812476,8153,16581,2.034,6.38,0.1,-0.005423788117832076,0,74,1,1,2,2,0,0.000245,0.000245,0.503054635885035,74,4
195,68,2024-07-13,promotional,image,81108,11.30353687888835,1,8.93,60,27,4,0,31,0.5166666666666667,5.0,-0.7940066332360779,9801,13648,1.393,4.55,0.084,-0.5642844117950575,0,141,9,5,15,2,7,0.00153,0.000204,2.122282528961247,141,24
196,412,2025-10-18,informational,image,9656,9.175334762777368,0,3.25,60,40,1,0,41,0.6833333333333333,2.0,-0.8266770875276006,2493,3481,1.396,6.38,0.0,-1.195269064349967,0,40,3,1,1,0,0,0.000401,0.0,-0.3980986207717674,40,1
197,491,2025-11-07,informational,image,29497,10.29204384224138,0,5.35,60,17,3,2,22,0.3666666666666666,1.333333333333333,-0.8265415220868202,7175,7180,1.001,6.9,0.121,-0.4630270936177833,0,32,4,1,0,0,0,0.0,0.0,-0.8079607275578431,32,0
198,49,2024-10-20,experiential,video,41924,10.64361373429007,0,7.29,60,86,13,6,105,1.75,2.0,0.3083089042741228,15971,30546,1.913,6.65,0.204,0.5378749200136816,0,86,8,1,0,0,7,0.0,0.0,-0.1785651919034339,86,7
